date,ticker,adj_close,ret_1d,log_ret_1d,Volume,filed,Assets,Liabilities,StockholdersEquity,Revenues,NetIncomeLoss,OperatingIncomeLoss,EarningsPerShareBasic,CommonStockSharesOutstanding
2024-05-16,TSLA,174.83999633789062,0.0048852854640548,0.004873391179277,59812200,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-17,TSLA,177.4600067138672,0.0149851889204641,0.0148740201906965,77445800,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-20,TSLA,174.9499969482422,-0.0141440869529103,-0.0142450678702236,61727400,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-21,TSLA,186.6000061035156,0.0665905079079252,0.0644671197522328,115266500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-22,TSLA,180.11000061035156,-0.0347803069714999,-0.0353995423845924,88313500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-23,TSLA,173.74000549316406,-0.0353672483238078,-0.0360078182888107,71975500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-24,TSLA,179.24000549316406,0.0316564972148363,0.0311657601159918,65584500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-28,TSLA,176.75,-0.0138920186166755,-0.0139894157882361,59736600,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-29,TSLA,176.19000244140625,-0.003168303018918,-0.0031733327174769,54782600,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-30,TSLA,178.7899932861328,0.0147567444730083,0.0146489231528297,77618400,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-05-31,TSLA,178.0800018310547,-0.003971091681523,-0.0039789974025975,67314600,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-03,TSLA,176.2899932861328,-0.0100517100545634,-0.0101025695960064,68568900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-04,TSLA,174.77000427246094,-0.0086220946823953,-0.0086594799889698,60056300,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-05,TSLA,175.0,0.0013159908560766,0.0013151256990527,57953800,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-06,TSLA,177.94000244140625,0.0168000139508928,0.0166604546134974,69887000,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-07,TSLA,177.47999572753906,-0.0025851787543875,-0.002588526099218,56244900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-10,TSLA,173.7899932861328,-0.0207910893071634,-0.0210102672932203,50774600,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-11,TSLA,170.66000366210938,-0.018010183238054,-0.0181743405776242,64761900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-12,TSLA,177.2899932861328,0.0388491121630947,0.0381134774739324,90389400,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-13,TSLA,182.47000122070312,0.0292177118322192,0.0287990105974464,118984100,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-14,TSLA,178.00999450683594,-0.0244424107197361,-0.0247460850077253,82038200,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-17,TSLA,187.44000244140625,0.0529745981999238,0.0516191095939388,109786100,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-18,TSLA,184.8600006103516,-0.0137644141989443,-0.0138600220862135,68982300,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-20,TSLA,181.57000732421875,-0.0177972155970479,-0.0179574905174882,55893100,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-21,TSLA,183.009994506836,0.0079307546650362,0.0078994715207012,61937300,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-24,TSLA,182.5800018310547,-0.0023495584322593,-0.002352322975826,61992100,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-25,TSLA,187.3500061035156,0.026125557150967,0.0257901146521266,62905700,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-26,TSLA,196.3699951171875,0.0481451226037759,0.0470220520789281,95737100,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-27,TSLA,197.4199981689453,0.0053470646120412,0.0053328198180524,72746500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-06-28,TSLA,197.8800048828125,0.0023300917745603,0.0023273813203096,95438100,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-01,TSLA,209.8600006103516,0.0605417193851083,0.0587798336030084,135691400,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-02,TSLA,231.259994506836,0.1019727143535935,0.0971019503094796,205047900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-03,TSLA,246.38999938964844,0.0654242205405104,0.0633730489954141,166561500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-05,TSLA,251.5200042724609,0.0208206700577149,0.0206068822843728,154501200,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-08,TSLA,252.94000244140625,0.0056456669243973,0.0056297898765394,157219600,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-09,TSLA,262.3299865722656,0.0371233653839888,0.0364508858978897,160210900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-10,TSLA,263.260009765625,0.0035452416458809,0.003538972090407,128519400,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-11,TSLA,241.02999877929688,-0.0844412753996288,-0.0882207720854726,221707300,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-12,TSLA,248.22999572753903,0.0298717876808145,0.029434316513726,155955800,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-15,TSLA,252.63999938964844,0.0177657967933491,0.0176098295709409,146912900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-16,TSLA,256.5599975585937,0.0155161422514864,0.0153969977775345,126332500,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-17,TSLA,248.5,-0.0314156440415187,-0.0319197003322887,115584800,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-18,TSLA,249.22999572753903,0.0029376085615253,0.0029333022209955,110869000,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-19,TSLA,239.1999969482422,-0.0402439471622098,-0.0410761384393871,87403900,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-22,TSLA,251.509994506836,0.0514632011523703,0.0501827190217105,101225400,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-23,TSLA,246.3800048828125,-0.0203967624987723,-0.0206076489879567,111928200,2024-04-24,109226000000.0,44046000000.0,64378000000.0,21301000000.0,1129000000.0,1171000000.0,0.37,3189000000.0
2024-07-24,TSLA,215.9900054931641,-0.1233460458940368,-0.1316429436033912,167942900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-07-25,TSLA,220.25,0.0197231093962388,0.0195311290676344,100636500,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-07-26,TSLA,219.8000030517578,-0.0020431189477511,-0.0020452089625195,94604100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-07-29,TSLA,232.1000061035156,0.0559599767105618,0.0544502837235436,129201800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-07-30,TSLA,222.6199951171875,-0.0408445098536536,-0.041702079445629,100560300,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-07-31,TSLA,232.07000732421875,0.042449072025434,0.0415728217233686,67497000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-01,TSLA,216.8600006103516,-0.0655405965175743,-0.0677870949965208,83861900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-02,TSLA,207.6699981689453,-0.0423775819217054,-0.0433017143207804,82880100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-05,TSLA,198.8800048828125,-0.0423267364743842,-0.0432486202237994,100308800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-06,TSLA,200.63999938964844,0.0088495296843591,0.0088106020885806,73783900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-07,TSLA,191.759994506836,-0.0442583976765632,-0.0452676929224409,71159800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-08,TSLA,198.83999633789065,0.0369211620456231,0.0362559013290126,65033900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-09,TSLA,200.0,0.0058338547750631,0.0058169037389324,58648300,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-12,TSLA,197.4900054931641,-0.0125499725341795,-0.0126293885852446,64044900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-13,TSLA,207.8300018310547,0.0523570613716373,0.0510324686785378,76247400,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-14,TSLA,201.3800048828125,-0.0310349655555765,-0.0315267519071015,70250000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-15,TSLA,214.13999938964844,0.0633627678888044,0.0614363091456502,89848500,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-16,TSLA,216.1199951171875,0.0092462675501192,0.0092037825029245,88765100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-19,TSLA,222.72000122070312,0.0305386186036922,0.0300815962441386,76435200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-20,TSLA,221.1000061035156,-0.007273684933138,-0.0073002671583148,74001200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-21,TSLA,223.2700042724609,0.0098145549934058,0.0097667050775673,70146000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-22,TSLA,210.66000366210932,-0.0564787045686769,-0.0581363437538177,79514500,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-23,TSLA,220.32000732421875,0.0458558981020607,0.0448355914315171,81525200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-26,TSLA,213.2100067138672,-0.0322712435275504,-0.0328034412275229,59301200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-27,TSLA,209.2100067138672,-0.0187608455233908,-0.0189390627092924,62821400,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-28,TSLA,205.75,-0.0165384379467057,-0.0166767247298985,64116400,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-29,TSLA,206.27999877929688,0.0025759357438486,0.002572623707879,62308800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-08-30,TSLA,214.1100006103516,0.0379581242844206,0.0372554412366722,63370600,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-03,TSLA,210.6000061035156,-0.0163934169204158,-0.0165292758203003,76714200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-04,TSLA,219.41000366210932,0.041832845694522,0.0409815136631412,80651800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-05,TSLA,230.1699981689453,0.0490405830511098,0.0478760160358038,119355000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-06,TSLA,210.72999572753903,-0.0844593239607938,-0.0882404854458278,112177000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-09,TSLA,216.2700042724609,0.0262896059281696,0.0259499739052669,67443500,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-10,TSLA,226.1699981689453,0.0457760840657874,0.0447592739559837,78891100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-11,TSLA,228.1300048828125,0.0086660774184694,0.0086287425126255,83548600,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-12,TSLA,229.8099975585937,0.0073641898909537,0.007337206636805,71894900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-13,TSLA,230.2899932861328,0.0020886633855723,0.0020864851607282,59515100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-16,TSLA,226.77999877929688,-0.0152416284214086,-0.0153589759450266,54323000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-17,TSLA,227.8699951171875,0.0048064041968332,0.004794890315022,66761600,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-18,TSLA,227.1999969482422,-0.0029402649901351,-0.0029445960609886,78010200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-19,TSLA,243.9199981689453,0.0735915556570718,0.071009621758252,102694600,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-20,TSLA,238.25,-0.0232453190042176,-0.0235197526389041,99879100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-23,TSLA,250.0,0.0493179433368311,0.048140375327935,86927200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-24,TSLA,254.2700042724609,0.0170800170898437,0.0169357935090532,88491000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-25,TSLA,257.0199890136719,0.0108152149093616,0.0107571487626626,65034300,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-26,TSLA,254.22000122070312,-0.0108940468160233,-0.0109538214656805,67142200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-27,TSLA,260.4599914550781,0.0245456305735665,0.0242492270642341,70988100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-09-30,TSLA,261.6300048828125,0.0044921042237542,0.004482044837533,80705700,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-01,TSLA,258.0199890136719,-0.0137981722347083,-0.0138942518524257,87397600,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-02,TSLA,249.0200042724609,-0.0348809593226285,-0.0355038270362573,93983900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-03,TSLA,240.66000366210932,-0.0335716025496675,-0.034148067454407,80729200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-04,TSLA,250.0800018310547,0.0391423503099883,0.0383957097680835,86573200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-07,TSLA,240.8300018310547,-0.0369881635167652,-0.0376895759996992,68113300,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-08,TSLA,244.5,0.0152389575262299,0.0151240109195837,56303200,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-09,TSLA,241.0500030517578,-0.0141104169662257,-0.0142109154030266,66289500,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-10,TSLA,238.7700042724609,-0.0094586133600145,-0.0095036301324072,83087100,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-11,TSLA,217.8000030517578,-0.0878251071971929,-0.0919235388688889,142628900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-14,TSLA,219.16000366210932,0.0062442635045709,0.0062248488693634,86291900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-15,TSLA,219.57000732421875,0.0018707960177877,0.001869048258379,62988800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-16,TSLA,221.3300018310547,0.008015641700267,0.0079836870885695,49632800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-17,TSLA,220.88999938964844,-0.0019879927608824,-0.0019899714413276,50791800,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-18,TSLA,220.6999969482422,-0.0008601676940163,-0.0008605378505268,49611900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-21,TSLA,218.8500061035156,-0.0083823782071027,-0.0084177079091209,47329000,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-22,TSLA,217.97000122070312,-0.0040210411618459,-0.0040291472851928,43268700,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-23,TSLA,213.6499938964844,-0.0198192746709422,-0.0200183107185379,80938900,2024-07-24,112832000000.0,45569000000.0,66468000000.0,25500000000.0,1478000000.0,1605000000.0,0.46,3194000000.0
2024-10-24,TSLA,260.4800109863281,0.219190350702904,0.1981869914692075,204491900,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-10-25,TSLA,269.19000244140625,0.0334382335984133,0.0328913340561126,161611900,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-10-28,TSLA,262.510009765625,-0.0248151588662185,-0.0251282453023981,107653600,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-10-29,TSLA,259.5199890136719,-0.0113901209124279,-0.0114554851513462,80521800,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-10-30,TSLA,257.54998779296875,-0.0075909421397183,-0.0076198999789355,53993600,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-10-31,TSLA,249.8500061035156,-0.0298970376797018,-0.0303530663959163,66575300,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-01,TSLA,248.97999572753903,-0.0034821306973117,-0.0034882074251497,57544800,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-04,TSLA,242.83999633789065,-0.024660613282231,-0.0249697796118887,68802400,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-05,TSLA,251.44000244140625,0.0354142902042768,0.0348016270171143,69282500,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-06,TSLA,288.5299987792969,0.1475103244422446,0.1375946602473768,165228700,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-07,TSLA,296.9100036621094,0.0290437906570073,0.0286300124643953,117309200,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-08,TSLA,321.2200012207031,0.081876653729253,0.0786971755241786,204782800,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-11,TSLA,350.0,0.0895959114311899,0.0858069040484991,210521600,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-12,TSLA,328.489990234375,-0.0614571707589285,-0.0634267881512827,155726000,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-13,TSLA,330.239990234375,0.0053274073853859,0.0053132669496695,125405600,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-14,TSLA,311.17999267578125,-0.0577155950890946,-0.0594481339319497,120726100,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-15,TSLA,320.7200012207031,0.0306575254497856,0.0301969727904884,114440300,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-18,TSLA,338.739990234375,0.0561860468479837,0.0546643504933253,126085600,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-19,TSLA,346.0,0.0214323964542886,0.0212059524240137,88852500,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-20,TSLA,342.0299987792969,-0.0114739919673501,-0.0115403261129805,66340700,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-21,TSLA,339.6400146484375,-0.006987644766217,-0.007012172684276,58011700,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-22,TSLA,352.5599975585937,0.0380402259831773,0.0373345373484672,89140700,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-25,TSLA,338.5899963378906,-0.0396244648214275,-0.0404308885344933,95890900,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
2024-11-26,TSLA,338.2300109863281,-0.0010631895668981,-0.0010637551538453,62295900,2024-10-24,119852000000.0,49142000000.0,69931000000.0,25182000000.0,2167000000.0,2717000000.0,0.68,3207000000.0
